"","Review","label"
"4289","The only reason I didn't give this 5 stars for now is that the Bluetooth only connects devices to the Echo and you can not connect BT Speakers to it like the Dot (Gen 2), You can only use 1 Harmony Hub so if you want to control more than one tv in a different room you need to buy something else, I am waiting for AnyMote Ir blaster to come in and im hoping that might give me more options but if not I can control 2 TV's in 2 rooms using both devices this way, . If the skills allow more integrations later like calling/texting people using trusted services or linking cell phones , Intercom between devices, the Alexa app on ph also doubles as an Alexa device to be used when mobile not just setting up the Echo and Dot skills, other manufactures make accessories that work better so I can get BT or Wifi speakers etc that can be cut on using Skills and not using automation devices or leaving speakers on to make more convenient  Also note you have to upgrade your Prime Music or purchase the individual music plan to be able to stream any music to all amazon devices (dots, Echo's etc using amazon services, Right now I use Spotify for me and the amazon service for family. That would be my wish list but out of the box it is still worth getting and the price is reasonable.","Positive"
"4290","Great device to have. It doesn't seem to have the extensive information like Google.","Positive"
"4291","Bought this as a gift for my daughter she loves it the sound quality is great. I would highly recommend this.","Positive"
"4292","No problem with it and enjoying it! <f0><U+009F><U+00A4><U+0097>","Negative"
"4293","Alexa...make love to me.  ""Sorry...I could not understand that command,"" she replies, but that is a small price to pay for all that she can do so well.  She plays music to cook to; sets my timers; wakes me; turns lights off; controls my thermostat (with occasional hiccups); tells me lame jokes that I love, and her skill set continues to grow.  Now if I could only get her to turn the mother-in-law off...but alas, Alexa wisely replies once again...""sorry...I could not understand that command.""  May be some day...but till then I am loving her in spite of or perhaps because of her many idiosyncrasies.","Positive"
"4294","I could not be more unhappy if I tried.  14 months to the day after I purchased this it stopped powering on.  Amazon is no help other than offering to let me buy a new one.  I am done with Alexa and am moving on to Goggle Home.","Negative"
"4295","I love My Alexa and my son Derrick for ""gifting"" her to me ........""Keep on Rocking in the Free World""!","Positive"
"4296","I like Echo, but just not expanded enough for me. Not all of us want to order pizza or buy things, Echo","Positive"
"4297","needs refinement.","Positive"
"4298","Love it.","Positive"
"4299","I don't like the Alexia.  I ask it a question and its answer more likely than not is ""I can't find the answer for your question.""  Then I go to google and find the answer myself.  Why do I have Alexia.  Also, don't like the fact that you can't return it if you don't like it.  We have had it less than sixty days and are finding it is an expensive weather service.","Positive"
"4300","excellent and lots of fun","Positive"
"4301","I seriously cannot recommend the Echo enough.  We have 2 in our home.  The sound is great and the functionality is stellar.  I use it for music, home automation, weather, news, as a time, to take notes and for Audible primarily.  It is so nice to have it in the middle of things so everyone can use it.  It is well constructed and easy to use.  Buy it now. You will not regret it.","Positive"
"4302","I want a refund but they will not give it to me. Just missed the date the only thing is is good for is turning lights on and off. End of story it is otherwise totally useless. I do so much business with Amazon I wish they would just let me return this item. Along with the echo. Absolutely useless. Would have rather gotten the Google version.","Negative"
"4303","to costly for what it does","Negative"
"4304","I bought this for my daughter and son-in-law and granddaughter and they love it!","Positive"
"4305","Good and getting better. We largely use our echo for home automation voice control and music...the rest is kinda gimmicky","Positive"
