"","Review","label"
"1596","I bought this Echo about a year ago now and use it fairly often.  When I first got it, it worked really good controlling my smart home devices through my Wink Hub.  Over time however and more recently it started loosing is ability to respond to the Alexa wake up word.  There are times when nothing else is making noise in the house and I wind up Yelling at the Echo to get its attention from 3 feet away.  I called tech support and their only solution was to say that it may be fixed in a later update. .So far however the issue has not been addressed.  I did a google searh for the problem and I'm not the only one this has happened to.. I've changed it's location 3 times to no avail.  Not sure what do do here.","Positive"
"1597","Worst piece of garbage I have ever used.  The sound is lack luster.  The voice recognition, good luck.  I was the only one in my family to get her to work.  Unable to find music on Amazon using Alexa, even though I could find it on my tablet and make it play.  Amazon's own device doesn't know what amazon does or doesn't have.  Alexa unfortunately makes Siri look like a genius, (Siri is utter garbage).  I recommend this product to no one.  Our echo became a shotgun target.  Most fun we had with the device.","Positive"
"1598","bought this today, the only news brief stations available are left wing liberal. No google searches probably gonna return it.","Positive"
"1599","Great, and exactly what I expected.","Positive"
"1600","You can now yell at a machine and have it respond.","Positive"
"1601","really neat. also great for playing any kind of music. great sound for a small unit","Positive"
"1602","Sadly, I bought this for my girlfriend and she absolutely loves it.  Sadly because I only get to enjoy it when I'm at her place.","Negative"
"1603","The Echo is very cool and generally works very well to various voice commands.  Sometimes Alexa can be as irritating as Siri, but I find Alexa to be much more reliable.","Positive"
"1604","The first time I used an Echo was staying at an AirBnB in Seattle this past summer.  It was very cool to be able to ask for nearby food recommendations, grocery stores, local attractions, etc.","Positive"
"1605","We are having a great time with Alexa and use it to set the music for all our parties and family dinners. I also love the integration with the to do list. But invariably when you ask it a simple search question it gets a dumb look on its face. To be really terrific, Amazon should integrate an internet search capability.","Positive"
"1606","I just can't connected Echo . I really wanted to use it but I just had problems because I had a stroke. I tried ! Sorry.","Negative"
"1607","just like new","Positive"
"1608","We use Echo/Alexa every day.  Great for listening to music, checking on the weather, setting a timer, adding to a shopping  list etc.  I plan on getting one for my two daughters for Christmas.  My son already has the Echo and hopes his son will marry Alexa....  Haha.","Positive"
"1609","The things you can do with Amazon echo is endless for using the kindle fire opens up things that will keep me busy for some time. Having Alexa with her pleasant voice only adds to listening which makes me want to use it more.Buying this one will not be disappointed for you wil be surprised and happy what you can use this for.","Positive"
"1610","I haven't had the time to add all the apps that will allow Echo to do everything that it can do. But.....she is awesome with her abilities so far. We are moving in a few weeks and we will set the Echo completely, I can't wait!","Positive"
"1611","Love it","Positive"
"1612","Great!","Positive"
"1613","I love the Echo. The quality of the music playback is awesome. The only reason I did not give all stars was I find Alexa often can't answer my questions. But maybe she is still getting used to me. Sometimes you have to rephrase a question and then she gets it. I love her clear voice and her sense of humor. I'm sure I have not seen half of what it can do. Always new things to explore.","Positive"
